"piva","codice_pezzo","data_consegna","id_mg","nome_officina"
"YBU07272","PR025",2025-06-26,12,"Officina Palmanova"
"DIO45274","PR043",2025-07-22,12,"Officina Palmanova"
"LWD79606","PR023",2025-07-21,12,"Officina Palmanova"
"ZSR64187","PR027",2025-07-10,12,"Officina Palmanova"
"RLB15752","PR026",2025-07-08,12,"Officina Palmanova"
"XDB59849","PR020",2025-06-26,12,"Officina Palmanova"
"LDI42238","PR048",2025-06-26,12,"Officina Palmanova"
"HYN46287","PR022",2025-07-17,12,"Officina Palmanova"
"DIO45274","PR046",2025-07-20,12,"Officina Palmanova"
"RLB15752","PR028",2025-07-14,12,"Officina Palmanova"
"ZSR64187","PR045",2025-07-20,12,"Officina Palmanova"
"VJE49277","PR012",2025-06-28,12,"Officina Palmanova"
"ITN92525","PR035",2025-07-16,12,"Officina Palmanova"
"HYN46287","PR015",2025-07-14,12,"Officina Palmanova"
"LDI42238","PR024",2025-07-11,12,"Officina Palmanova"
"SAA81324","PR036",2025-07-15,12,"Officina Palmanova"
"UGH00228","PR021",2025-07-13,12,"Officina Palmanova"
"LWD79606","PR009",2025-07-12,12,"Officina Palmanova"
"TUQ24741","PR032",2025-07-08,12,"Officina Palmanova"
"CRW70979","PR044",2025-06-25,12,"Officina Palmanova"
"TUQ24741","PR050",2025-07-21,12,"Officina Palmanova"
"POH87287","PR027",2025-07-22,13,"Officina Sacile"
"MQH52452","PR009",2025-07-02,13,"Officina Sacile"
"TMY19174","PR004",2025-07-16,13,"Officina Sacile"
"RLB15752","PR035",2025-07-06,13,"Officina Sacile"
"CRW70979","PR025",2025-06-30,13,"Officina Sacile"
"HYN46287","PR011",2025-07-01,13,"Officina Sacile"
"UGH00228","PR021",2025-07-09,13,"Officina Sacile"
"RLB15752","PR007",2025-07-13,13,"Officina Sacile"
"ITN92525","PR050",2025-07-05,13,"Officina Sacile"
"WDN78256","PR015",2025-07-22,13,"Officina Sacile"
"PPG94647","PR041",2025-07-10,13,"Officina Sacile"
"LWD79606","PR030",2025-07-23,13,"Officina Sacile"
"POH87287","PR034",2025-07-12,13,"Officina Sacile"
"IRG82814","PR037",2025-07-08,13,"Officina Sacile"
"OIL46831","PR028",2025-06-28,13,"Officina Sacile"
"RLB15752","PR023",2025-07-19,13,"Officina Sacile"
"ITN92525","PR024",2025-07-01,13,"Officina Sacile"
"HYN46287","PR003",2025-06-25,13,"Officina Sacile"
"MTR16348","PR029",2025-06-29,13,"Officina Sacile"
"VJE49277","PR043",2025-07-02,13,"Officina Sacile"
"POH87287","PR008",2025-06-26,13,"Officina Sacile"
"VJE49277","PR047",2025-07-19,13,"Officina Sacile"
"RLB15752","PR031",2025-06-27,13,"Officina Sacile"
"IRG82814","PR032",2025-07-03,13,"Officina Sacile"
"LWD79606","PR019",2025-07-17,13,"Officina Sacile"
"MTR16348","PR020",2025-06-26,13,"Officina Sacile"
"CRW70979","PR017",2025-07-01,13,"Officina Sacile"
"TMY19174","PR046",2025-06-27,13,"Officina Sacile"
"NYY38250","PR039",2025-07-16,13,"Officina Sacile"
"KVZ55634","PR012",2025-07-22,13,"Officina Sacile"
"MOL64204","PR001",2025-07-08,13,"Officina Sacile"
"DIO45274","PR010",2025-07-04,13,"Officina Sacile"
"TUQ24741","PR040",2025-07-16,13,"Officina Sacile"
"UGH00228","PR045",2025-07-15,13,"Officina Sacile"
"XDB59849","PR022",2025-07-07,13,"Officina Sacile"
"KVZ55634","PR006",2025-07-11,13,"Officina Sacile"
"MOL64204","PR049",2025-07-16,13,"Officina Sacile"
"YBU07272","PR048",2025-07-05,13,"Officina Sacile"
"ITN92525","PR042",2025-06-25,13,"Officina Sacile"
"PPG94647","PR026",2025-07-09,13,"Officina Sacile"
"VJE49277","PR014",2025-07-07,13,"Officina Sacile"
"RLB15752","PR033",2025-07-15,13,"Officina Sacile"
"MTR16348","PR002",2025-06-30,13,"Officina Sacile"
"ZSR64187","PR036",2025-07-03,13,"Officina Sacile"
"LDI42238","PR038",2025-07-01,13,"Officina Sacile"
"YBU07272","PR013",2025-07-05,13,"Officina Sacile"
"WDN78256","PR029",2025-07-14,14,"Officina Latisana"
"MOL64204","PR007",2025-07-03,14,"Officina Latisana"
"DIO45274","PR015",2025-07-04,14,"Officina Latisana"
"PPG94647","PR020",2025-06-28,14,"Officina Latisana"
"CRW70979","PR026",2025-07-05,14,"Officina Latisana"
"CRW70979","PR047",2025-07-03,14,"Officina Latisana"
"TMY19174","PR032",2025-07-12,14,"Officina Latisana"
"OIL46831","PR036",2025-06-29,14,"Officina Latisana"
"MOL64204","PR005",2025-07-17,14,"Officina Latisana"
"XDB59849","PR022",2025-07-19,14,"Officina Latisana"
"MTR16348","PR012",2025-06-27,14,"Officina Latisana"
"KVZ55634","PR033",2025-07-17,14,"Officina Latisana"
"PPG94647","PR046",2025-06-24,14,"Officina Latisana"
"ITN92525","PR019",2025-07-08,14,"Officina Latisana"
"KVZ55634","PR042",2025-06-30,14,"Officina Latisana"
"XDB59849","PR002",2025-07-01,14,"Officina Latisana"
"TMY19174","PR027",2025-07-11,14,"Officina Latisana"
"MQH52452","PR001",2025-07-03,14,"Officina Latisana"
"HYN46287","PR031",2025-07-09,14,"Officina Latisana"
"POH87287","PR009",2025-07-13,14,"Officina Latisana"
"VJE49277","PR013",2025-07-21,14,"Officina Latisana"
"UGH00228","PR039",2025-06-27,14,"Officina Latisana"
"TMY19174","PR049",2025-07-16,14,"Officina Latisana"
"LWD79606","PR038",2025-07-19,14,"Officina Latisana"
"POH87287","PR010",2025-07-20,14,"Officina Latisana"
"KVZ55634","PR030",2025-06-27,14,"Officina Latisana"
"KVZ55634","PR008",2025-07-11,14,"Officina Latisana"
"XDB59849","PR025",2025-06-26,14,"Officina Latisana"
"OIL46831","PR017",2025-07-04,14,"Officina Latisana"
"TMY19174","PR003",2025-07-22,14,"Officina Latisana"
"DIO45274","PR024",2025-07-10,14,"Officina Latisana"
"NYY38250","PR041",2025-07-17,14,"Officina Latisana"
"ZSR64187","PR050",2025-06-30,14,"Officina Latisana"
"NYY38250","PR011",2025-07-06,14,"Officina Latisana"
"TMY19174","PR021",2025-07-06,14,"Officina Latisana"
"XDB59849","PR018",2025-07-22,14,"Officina Latisana"
"SAA81324","PR006",2025-07-10,14,"Officina Latisana"
"LWD79606","PR034",2025-07-04,14,"Officina Latisana"
"LWD79606","PR045",2025-07-02,14,"Officina Latisana"
"SAA81324","PR004",2025-07-08,14,"Officina Latisana"
"RLB15752","PR048",2025-07-12,14,"Officina Latisana"
"OIL46831","PR016",2025-07-12,14,"Officina Latisana"
"DIO45274","PR044",2025-07-09,14,"Officina Latisana"
"NYY38250","PR015",2025-07-04,15,"Officina Gemona"
"WDN78256","PR038",2025-07-12,15,"Officina Gemona"
"MOL64204","PR014",2025-07-23,15,"Officina Gemona"
"POH87287","PR012",2025-07-11,15,"Officina Gemona"
"TUQ24741","PR009",2025-07-08,15,"Officina Gemona"
"HYN46287","PR022",2025-07-23,15,"Officina Gemona"
"HYN46287","PR032",2025-07-03,15,"Officina Gemona"
"WDN78256","PR035",2025-06-28,15,"Officina Gemona"
"OIL46831","PR029",2025-07-14,15,"Officina Gemona"
"KVZ55634","PR048",2025-07-23,15,"Officina Gemona"
"POH87287","PR003",2025-06-25,15,"Officina Gemona"
"TMY19174","PR034",2025-07-02,15,"Officina Gemona"
"SAA81324","PR001",2025-07-20,15,"Officina Gemona"
"ITN92525","PR040",2025-07-16,15,"Officina Gemona"
"LWD79606","PR025",2025-07-16,15,"Officina Gemona"
"YBU07272","PR033",2025-06-29,15,"Officina Gemona"
"UGH00228","PR028",2025-07-08,15,"Officina Gemona"
"MQH52452","PR043",2025-07-23,15,"Officina Gemona"
"IRG82814","PR005",2025-07-10,15,"Officina Gemona"
"CRW70979","PR026",2025-07-12,15,"Officina Gemona"
"UGH00228","PR019",2025-07-19,15,"Officina Gemona"
"VJE49277","PR044",2025-07-23,15,"Officina Gemona"
"RLB15752","PR049",2025-07-02,15,"Officina Gemona"
"OIL46831","PR047",2025-06-28,15,"Officina Gemona"
"MQH52452","PR030",2025-06-28,15,"Officina Gemona"
"KVZ55634","PR031",2025-07-17,15,"Officina Gemona"
"XDB59849","PR021",2025-07-08,15,"Officina Gemona"
"NYY38250","PR006",2025-07-14,15,"Officina Gemona"
"WDN78256","PR004",2025-07-06,15,"Officina Gemona"
"MTR16348","PR020",2025-06-24,15,"Officina Gemona"
"VJE49277","PR013",2025-07-04,15,"Officina Gemona"
"MTR16348","PR037",2025-07-02,15,"Officina Gemona"
"TUQ24741","PR050",2025-07-12,15,"Officina Gemona"
"LDI42238","PR007",2025-07-15,15,"Officina Gemona"
"IRG82814","PR002",2025-07-16,15,"Officina Gemona"
"TMY19174","PR041",2025-06-29,15,"Officina Gemona"
"LWD79606","PR010",2025-07-20,15,"Officina Gemona"
"MTR16348","PR008",2025-06-29,15,"Officina Gemona"
"LWD79606","PR039",2025-07-04,15,"Officina Gemona"
"LDI42238","PR024",2025-07-08,15,"Officina Gemona"
"ZSR64187","PR027",2025-06-30,15,"Officina Gemona"
"YBU07272","PR038",2025-07-09,16,"Officina Spilimbergo"
"ZSR64187","PR046",2025-06-26,16,"Officina Spilimbergo"
"MTR16348","PR004",2025-07-04,16,"Officina Spilimbergo"
"VJE49277","PR022",2025-07-20,16,"Officina Spilimbergo"
"VJE49277","PR001",2025-07-04,16,"Officina Spilimbergo"
"OIL46831","PR042",2025-06-28,16,"Officina Spilimbergo"
"LDI42238","PR043",2025-07-02,16,"Officina Spilimbergo"
"PPG94647","PR039",2025-07-01,16,"Officina Spilimbergo"
"TUQ24741","PR035",2025-06-28,16,"Officina Spilimbergo"
"MQH52452","PR008",2025-06-30,16,"Officina Spilimbergo"
"YBU07272","PR034",2025-06-25,16,"Officina Spilimbergo"
"UGH00228","PR049",2025-07-23,16,"Officina Spilimbergo"
"LWD79606","PR017",2025-07-04,16,"Officina Spilimbergo"
"HYN46287","PR028",2025-06-25,16,"Officina Spilimbergo"
"CRW70979","PR019",2025-07-10,16,"Officina Spilimbergo"
"LDI42238","PR012",2025-07-09,16,"Officina Spilimbergo"
"DIO45274","PR040",2025-07-16,16,"Officina Spilimbergo"
"YBU07272","PR045",2025-07-11,16,"Officina Spilimbergo"
"MOL64204","PR031",2025-07-04,16,"Officina Spilimbergo"
"WDN78256","PR025",2025-07-06,16,"Officina Spilimbergo"
"IRG82814","PR029",2025-07-22,16,"Officina Spilimbergo"
"NYY38250","PR006",2025-07-01,16,"Officina Spilimbergo"
"CRW70979","PR027",2025-06-29,16,"Officina Spilimbergo"
"ZSR64187","PR026",2025-06-25,16,"Officina Spilimbergo"
"VJE49277","PR041",2025-07-14,16,"Officina Spilimbergo"
"MQH52452","PR037",2025-07-02,16,"Officina Spilimbergo"
"MQH52452","PR003",2025-07-19,16,"Officina Spilimbergo"
"WDN78256","PR032",2025-07-01,16,"Officina Spilimbergo"
"ITN92525","PR010",2025-07-21,16,"Officina Spilimbergo"
"SAA81324","PR018",2025-07-09,16,"Officina Spilimbergo"
"CRW70979","PR033",2025-07-22,16,"Officina Spilimbergo"
"XDB59849","PR007",2025-07-05,16,"Officina Spilimbergo"
"KVZ55634","PR023",2025-06-25,16,"Officina Spilimbergo"
"MQH52452","PR021",2025-07-05,16,"Officina Spilimbergo"
"LWD79606","PR013",2025-07-09,16,"Officina Spilimbergo"
"NYY38250","PR030",2025-06-25,16,"Officina Spilimbergo"
"ZSR64187","PR016",2025-07-02,16,"Officina Spilimbergo"
"TUQ24741","PR048",2025-07-12,16,"Officina Spilimbergo"
"ZSR64187","PR011",2025-07-06,16,"Officina Spilimbergo"
"ZSR64187","PR047",2025-07-23,16,"Officina Spilimbergo"
"OIL46831","PR009",2025-07-21,16,"Officina Spilimbergo"
"ZSR64187","PR005",2025-06-24,16,"Officina Spilimbergo"
"ECS71019","PR029",2025-06-30,17,"Officina Tricesimo"
"ECS71019","PR026",2025-07-13,17,"Officina Tricesimo"
"ECS71019","PR033",2025-07-05,17,"Officina Tricesimo"
"ECS71019","PR023",2025-06-29,17,"Officina Tricesimo"
"ECS71019","PR016",2025-07-02,17,"Officina Tricesimo"
"ECS71019","PR018",2025-07-10,17,"Officina Tricesimo"
"ECS71019","PR028",2025-07-20,17,"Officina Tricesimo"
"ECS71019","PR032",2025-07-04,17,"Officina Tricesimo"
"ECS71019","PR002",2025-07-07,17,"Officina Tricesimo"
"ECS71019","PR022",2025-06-25,17,"Officina Tricesimo"
"ECS71019","PR034",2025-06-29,17,"Officina Tricesimo"
"ECS71019","PR020",2025-07-09,17,"Officina Tricesimo"
"ECS71019","PR008",2025-07-03,17,"Officina Tricesimo"
"ECS71019","PR013",2025-07-17,17,"Officina Tricesimo"
"ECS71019","PR027",2025-07-11,17,"Officina Tricesimo"
"ECS71019","PR009",2025-06-26,17,"Officina Tricesimo"
"ECS71019","PR004",2025-07-18,17,"Officina Tricesimo"
"ECS71019","PR025",2025-07-04,17,"Officina Tricesimo"
"ECS71019","PR039",2025-07-10,17,"Officina Tricesimo"
"ECS71019","PR048",2025-06-29,17,"Officina Tricesimo"
"ECS71019","PR030",2025-06-29,17,"Officina Tricesimo"
"ECS71019","PR047",2025-06-30,17,"Officina Tricesimo"
"ECS71019","PR038",2025-07-17,17,"Officina Tricesimo"
"ECS71019","PR021",2025-06-24,17,"Officina Tricesimo"
"ECS71019","PR019",2025-06-29,17,"Officina Tricesimo"
"ECS71019","PR005",2025-06-24,17,"Officina Tricesimo"
"ECS71019","PR010",2025-07-10,17,"Officina Tricesimo"
"ECS71019","PR006",2025-06-26,17,"Officina Tricesimo"
"ECS71019","PR044",2025-07-16,17,"Officina Tricesimo"
"ECS71019","PR014",2025-07-10,17,"Officina Tricesimo"
"ECS71019","PR043",2025-06-29,17,"Officina Tricesimo"
"ECS71019","PR024",2025-07-20,17,"Officina Tricesimo"
"ECS71019","PR011",2025-07-23,17,"Officina Tricesimo"
"ECS71019","PR040",2025-07-17,17,"Officina Tricesimo"
"ECS71019","PR017",2025-07-23,17,"Officina Tricesimo"
"ECS71019","PR003",2025-07-05,17,"Officina Tricesimo"
"ECS71019","PR015",2025-07-06,17,"Officina Tricesimo"
"ECS71019","PR001",2025-07-01,17,"Officina Tricesimo"
"ECS71019","PR049",2025-07-04,17,"Officina Tricesimo"
"ECS71019","PR050",2025-07-10,17,"Officina Tricesimo"
"ECS71019","PR041",2025-07-22,17,"Officina Tricesimo"
"ECS71019","PR045",2025-07-12,17,"Officina Tricesimo"
"ECS71019","PR037",2025-07-23,17,"Officina Tricesimo"
"ECS71019","PR046",2025-07-03,17,"Officina Tricesimo"
"ECS71019","PR035",2025-07-04,17,"Officina Tricesimo"
"MOL64204","PR019",2025-07-07,18,"Officina Tavagnacco"
"WDN78256","PR017",2025-06-24,18,"Officina Tavagnacco"
"ZSR64187","PR044",2025-06-30,18,"Officina Tavagnacco"
"LWD79606","PR002",2025-07-13,18,"Officina Tavagnacco"
"OIL46831","PR045",2025-07-21,18,"Officina Tavagnacco"
"POH87287","PR038",2025-07-19,18,"Officina Tavagnacco"
"UGH00228","PR001",2025-07-13,18,"Officina Tavagnacco"
"WDN78256","PR050",2025-07-09,18,"Officina Tavagnacco"
"DIO45274","PR039",2025-07-01,18,"Officina Tavagnacco"
"RLB15752","PR015",2025-07-11,18,"Officina Tavagnacco"
"OIL46831","PR006",2025-07-21,18,"Officina Tavagnacco"
"MOL64204","PR023",2025-07-07,18,"Officina Tavagnacco"
"VJE49277","PR016",2025-06-29,18,"Officina Tavagnacco"
"LWD79606","PR014",2025-06-25,18,"Officina Tavagnacco"
"SAA81324","PR046",2025-07-10,18,"Officina Tavagnacco"
"UGH00228","PR020",2025-07-09,18,"Officina Tavagnacco"
"OIL46831","PR035",2025-06-24,18,"Officina Tavagnacco"
"ITN92525","PR037",2025-07-22,18,"Officina Tavagnacco"
"MTR16348","PR026",2025-07-20,18,"Officina Tavagnacco"
"TUQ24741","PR033",2025-07-22,18,"Officina Tavagnacco"
"MTR16348","PR048",2025-07-03,18,"Officina Tavagnacco"
"TMY19174","PR018",2025-07-07,18,"Officina Tavagnacco"
"MQH52452","PR049",2025-07-09,18,"Officina Tavagnacco"
"SAA81324","PR022",2025-07-04,18,"Officina Tavagnacco"
"DIO45274","PR030",2025-07-12,18,"Officina Tavagnacco"
"IRG82814","PR021",2025-07-12,18,"Officina Tavagnacco"
"KVZ55634","PR025",2025-07-09,18,"Officina Tavagnacco"
"LWD79606","PR043",2025-07-17,18,"Officina Tavagnacco"
"VJE49277","PR024",2025-07-09,18,"Officina Tavagnacco"
"XDB59849","PR003",2025-07-06,18,"Officina Tavagnacco"
"POH87287","PR034",2025-06-25,18,"Officina Tavagnacco"
"MOL64204","PR029",2025-07-18,18,"Officina Tavagnacco"
"CRW70979","PR004",2025-06-30,18,"Officina Tavagnacco"
"MQH52452","PR031",2025-06-30,18,"Officina Tavagnacco"
"HYN46287","PR047",2025-07-08,18,"Officina Tavagnacco"
"PPG94647","PR007",2025-07-02,18,"Officina Tavagnacco"
"MTR16348","PR042",2025-07-14,18,"Officina Tavagnacco"
"TMY19174","PR010",2025-07-17,18,"Officina Tavagnacco"
"DIO45274","PR009",2025-07-21,18,"Officina Tavagnacco"
"XDB59849","PR028",2025-06-27,18,"Officina Tavagnacco"
"WDN78256","PR027",2025-06-24,18,"Officina Tavagnacco"
"CRW70979","PR012",2025-07-07,18,"Officina Tavagnacco"
"KVZ55634","PR005",2025-06-24,18,"Officina Tavagnacco"
"TMY19174","PR011",2025-07-08,18,"Officina Tavagnacco"
"NYY38250","PR041",2025-07-07,18,"Officina Tavagnacco"
"POH87287","PR017",2025-07-20,19,"Officina Adegliaco"
"VJE49277","PR026",2025-07-05,19,"Officina Adegliaco"
"SAA81324","PR039",2025-07-19,19,"Officina Adegliaco"
"XDB59849","PR020",2025-07-17,19,"Officina Adegliaco"
"WDN78256","PR037",2025-07-19,19,"Officina Adegliaco"
"RLB15752","PR038",2025-07-23,19,"Officina Adegliaco"
"TUQ24741","PR025",2025-06-27,19,"Officina Adegliaco"
"OIL46831","PR006",2025-07-11,19,"Officina Adegliaco"
"DIO45274","PR015",2025-07-19,19,"Officina Adegliaco"
"WDN78256","PR023",2025-07-08,19,"Officina Adegliaco"
"PPG94647","PR016",2025-07-12,19,"Officina Adegliaco"
"NYY38250","PR035",2025-07-08,19,"Officina Adegliaco"
"LDI42238","PR047",2025-07-06,19,"Officina Adegliaco"
"POH87287","PR041",2025-07-06,19,"Officina Adegliaco"
"UGH00228","PR040",2025-06-29,19,"Officina Adegliaco"
"HYN46287","PR024",2025-07-23,19,"Officina Adegliaco"
"NYY38250","PR014",2025-07-21,19,"Officina Adegliaco"
"LDI42238","PR030",2025-06-27,19,"Officina Adegliaco"
"XDB59849","PR005",2025-07-01,19,"Officina Adegliaco"
"OIL46831","PR021",2025-07-19,19,"Officina Adegliaco"
"IRG82814","PR003",2025-07-11,19,"Officina Adegliaco"
"MOL64204","PR045",2025-07-03,19,"Officina Adegliaco"
"ITN92525","PR001",2025-07-03,19,"Officina Adegliaco"
"VJE49277","PR022",2025-07-15,19,"Officina Adegliaco"
"ZSR64187","PR033",2025-07-10,19,"Officina Adegliaco"
"OIL46831","PR032",2025-07-22,19,"Officina Adegliaco"
"POH87287","PR019",2025-07-22,19,"Officina Adegliaco"
"ITN92525","PR029",2025-07-12,19,"Officina Adegliaco"
"NYY38250","PR043",2025-07-01,19,"Officina Adegliaco"
"TUQ24741","PR011",2025-07-15,19,"Officina Adegliaco"
"DIO45274","PR031",2025-07-05,19,"Officina Adegliaco"
"LWD79606","PR034",2025-07-01,19,"Officina Adegliaco"
"VJE49277","PR042",2025-07-23,19,"Officina Adegliaco"
"VJE49277","PR036",2025-07-01,19,"Officina Adegliaco"
"TMY19174","PR050",2025-07-03,19,"Officina Adegliaco"
"KVZ55634","PR004",2025-06-28,19,"Officina Adegliaco"
"TMY19174","PR009",2025-07-11,19,"Officina Adegliaco"
"KVZ55634","PR018",2025-07-13,19,"Officina Adegliaco"
"LDI42238","PR044",2025-07-02,19,"Officina Adegliaco"
"RLB15752","PR046",2025-07-18,19,"Officina Adegliaco"
"PPG94647","PR048",2025-07-04,19,"Officina Adegliaco"
"HYN46287","PR008",2025-07-21,19,"Officina Adegliaco"
"KVZ55634","PR009",2025-07-07,20,"Officina Tarvisio"
"IRG82814","PR007",2025-06-27,20,"Officina Tarvisio"
"POH87287","PR041",2025-06-28,20,"Officina Tarvisio"
"ZSR64187","PR042",2025-07-21,20,"Officina Tarvisio"
"YBU07272","PR022",2025-07-10,20,"Officina Tarvisio"
"DIO45274","PR011",2025-07-23,20,"Officina Tarvisio"
"WDN78256","PR050",2025-07-22,20,"Officina Tarvisio"
"LWD79606","PR013",2025-07-01,20,"Officina Tarvisio"
"IRG82814","PR023",2025-07-17,20,"Officina Tarvisio"
"UGH00228","PR046",2025-06-30,20,"Officina Tarvisio"
"DIO45274","PR038",2025-07-19,20,"Officina Tarvisio"
"HYN46287","PR019",2025-06-24,20,"Officina Tarvisio"
"CRW70979","PR008",2025-07-04,20,"Officina Tarvisio"
"WDN78256","PR003",2025-07-07,20,"Officina Tarvisio"
"YBU07272","PR037",2025-07-08,20,"Officina Tarvisio"
"CRW70979","PR033",2025-07-12,20,"Officina Tarvisio"
"CRW70979","PR030",2025-07-06,20,"Officina Tarvisio"
"OIL46831","PR021",2025-07-20,20,"Officina Tarvisio"
"LWD79606","PR044",2025-07-03,20,"Officina Tarvisio"
"KVZ55634","PR018",2025-06-28,20,"Officina Tarvisio"
"MOL64204","PR029",2025-07-22,20,"Officina Tarvisio"
"UGH00228","PR049",2025-07-02,20,"Officina Tarvisio"
"PPG94647","PR006",2025-07-03,20,"Officina Tarvisio"
"CRW70979","PR004",2025-07-11,20,"Officina Tarvisio"
"TMY19174","PR031",2025-07-01,20,"Officina Tarvisio"
"DIO45274","PR005",2025-07-14,20,"Officina Tarvisio"
"OIL46831","PR012",2025-06-25,20,"Officina Tarvisio"
"CRW70979","PR020",2025-07-19,20,"Officina Tarvisio"
"KVZ55634","PR032",2025-06-26,20,"Officina Tarvisio"
"RLB15752","PR010",2025-07-11,20,"Officina Tarvisio"
"MTR16348","PR017",2025-07-20,20,"Officina Tarvisio"
"LDI42238","PR039",2025-07-12,20,"Officina Tarvisio"
"RLB15752","PR014",2025-06-29,20,"Officina Tarvisio"
"CRW70979","PR034",2025-06-27,20,"Officina Tarvisio"
"MOL64204","PR036",2025-07-15,20,"Officina Tarvisio"
"MQH52452","PR040",2025-06-30,20,"Officina Tarvisio"
"CRW70979","PR048",2025-06-24,20,"Officina Tarvisio"
"XDB59849","PR043",2025-07-21,20,"Officina Tarvisio"
"ZSR64187","PR001",2025-06-24,20,"Officina Tarvisio"
"POH87287","PR027",2025-07-17,20,"Officina Tarvisio"
"CRW70979","PR016",2025-07-07,20,"Officina Tarvisio"
"LDI42238","PR045",2025-06-25,20,"Officina Tarvisio"
"TUQ24741","PR024",2025-07-22,20,"Officina Tarvisio"
"CRW70979","PR004",2025-07-22,21,"Officina Cervignano del Friuli"
"TMY19174","PR011",2025-07-06,21,"Officina Cervignano del Friuli"
"SAA81324","PR018",2025-06-27,21,"Officina Cervignano del Friuli"
"TUQ24741","PR017",2025-07-10,21,"Officina Cervignano del Friuli"
"YBU07272","PR003",2025-07-14,21,"Officina Cervignano del Friuli"
"POH87287","PR026",2025-07-20,21,"Officina Cervignano del Friuli"
"MQH52452","PR014",2025-07-18,21,"Officina Cervignano del Friuli"
"MQH52452","PR049",2025-06-25,21,"Officina Cervignano del Friuli"
"VJE49277","PR028",2025-06-25,21,"Officina Cervignano del Friuli"
"POH87287","PR024",2025-07-17,21,"Officina Cervignano del Friuli"
"DIO45274","PR045",2025-07-23,21,"Officina Cervignano del Friuli"
"LWD79606","PR050",2025-07-16,21,"Officina Cervignano del Friuli"
"NYY38250","PR021",2025-07-06,21,"Officina Cervignano del Friuli"
"POH87287","PR020",2025-07-08,21,"Officina Cervignano del Friuli"
"VJE49277","PR016",2025-06-29,21,"Officina Cervignano del Friuli"
"ZSR64187","PR040",2025-07-19,21,"Officina Cervignano del Friuli"
"IRG82814","PR048",2025-07-16,21,"Officina Cervignano del Friuli"
"TUQ24741","PR023",2025-07-23,21,"Officina Cervignano del Friuli"
"NYY38250","PR042",2025-07-10,21,"Officina Cervignano del Friuli"
"ZSR64187","PR022",2025-07-13,21,"Officina Cervignano del Friuli"
"DIO45274","PR029",2025-07-02,21,"Officina Cervignano del Friuli"
"TUQ24741","PR001",2025-07-10,21,"Officina Cervignano del Friuli"
"LWD79606","PR036",2025-07-09,21,"Officina Cervignano del Friuli"
"VJE49277","PR006",2025-07-02,21,"Officina Cervignano del Friuli"
"OIL46831","PR033",2025-07-20,21,"Officina Cervignano del Friuli"
"CRW70979","PR031",2025-07-05,21,"Officina Cervignano del Friuli"
"OIL46831","PR035",2025-07-02,21,"Officina Cervignano del Friuli"
"WDN78256","PR019",2025-07-23,21,"Officina Cervignano del Friuli"
"MOL64204","PR012",2025-07-23,21,"Officina Cervignano del Friuli"
"MOL64204","PR034",2025-07-06,21,"Officina Cervignano del Friuli"
"IRG82814","PR043",2025-07-02,21,"Officina Cervignano del Friuli"
"LWD79606","PR037",2025-07-11,21,"Officina Cervignano del Friuli"
"IRG82814","PR030",2025-07-04,21,"Officina Cervignano del Friuli"
"ITN92525","PR015",2025-07-22,21,"Officina Cervignano del Friuli"
"IRG82814","PR025",2025-06-24,21,"Officina Cervignano del Friuli"
"XDB59849","PR007",2025-07-06,21,"Officina Cervignano del Friuli"
"TMY19174","PR027",2025-07-04,21,"Officina Cervignano del Friuli"
"MTR16348","PR005",2025-07-17,21,"Officina Cervignano del Friuli"
"UGH00228","PR002",2025-07-14,21,"Officina Cervignano del Friuli"
"PPG94647","PR009",2025-07-17,21,"Officina Cervignano del Friuli"
"XDB59849","PR041",2025-07-22,21,"Officina Cervignano del Friuli"
"CRW70979","PR039",2025-07-06,21,"Officina Cervignano del Friuli"
"TMY19174","PR046",2025-07-18,21,"Officina Cervignano del Friuli"
"CRW70979","PR038",2025-06-27,21,"Officina Cervignano del Friuli"
"PPG94647","PR001",2025-07-12,22,"Officina Azzano Decimo"
"OIL46831","PR010",2025-07-11,22,"Officina Azzano Decimo"
"KVZ55634","PR007",2025-07-07,22,"Officina Azzano Decimo"
"XDB59849","PR039",2025-07-17,22,"Officina Azzano Decimo"
"ITN92525","PR042",2025-07-05,22,"Officina Azzano Decimo"
"IRG82814","PR005",2025-07-18,22,"Officina Azzano Decimo"
"HYN46287","PR009",2025-07-09,22,"Officina Azzano Decimo"
"MOL64204","PR004",2025-07-10,22,"Officina Azzano Decimo"
"ZSR64187","PR011",2025-07-20,22,"Officina Azzano Decimo"
"TUQ24741","PR019",2025-07-23,22,"Officina Azzano Decimo"
"POH87287","PR031",2025-07-05,22,"Officina Azzano Decimo"
"VJE49277","PR050",2025-07-04,22,"Officina Azzano Decimo"
"CRW70979","PR006",2025-07-10,22,"Officina Azzano Decimo"
"PPG94647","PR032",2025-07-15,22,"Officina Azzano Decimo"
"LWD79606","PR035",2025-07-11,22,"Officina Azzano Decimo"
"DIO45274","PR020",2025-07-04,22,"Officina Azzano Decimo"
"TUQ24741","PR026",2025-06-29,22,"Officina Azzano Decimo"
"KVZ55634","PR018",2025-07-01,22,"Officina Azzano Decimo"
"ZSR64187","PR023",2025-07-14,22,"Officina Azzano Decimo"
"WDN78256","PR030",2025-07-23,22,"Officina Azzano Decimo"
"KVZ55634","PR021",2025-07-04,22,"Officina Azzano Decimo"
"UGH00228","PR037",2025-07-11,22,"Officina Azzano Decimo"
